,startedAt,updatedAt,market,resolution,Low,High,Open,Close,baseTokenVolume,trades,usdVolume,startingOpenInterest,percent_change,macd,macd_signal,macd_hist,ma8,ma55,ma13,ma21,ma99,ma200,upper,middle,lower,rsi,atr
34,2023-09-28T09:45:00.000Z,2023-09-28T09:58:08.218Z,ETC-USD,15MINS,15.51,15.53,15.51,15.52,1544.9,30,23976.013,40396.5,0.0,0.02635458983830752,0.0230218807410201,0.0033327090972874174,15.477662386720215,15.396613040388692,15.465626783215379,15.450017287005288,,,15.525915538088142,15.449000000000003,15.372084461911864,97.26952673653541,0.033133796447233715
33,2023-09-28T10:00:00.000Z,2023-09-28T10:14:54.020Z,ETC-USD,15MINS,15.52,15.53,15.52,15.52,1285.9,27,19964.457,40445.0,0.0,0.028563435635057033,0.024130191719827488,0.004433243915229545,15.487070745226834,15.401019717517666,15.473394385613181,15.456379351822989,,,15.531999999996058,15.456000000000003,15.380000000003948,97.26952673653541,0.03197710662487202
32,2023-09-28T10:15:00.000Z,2023-09-28T10:26:21.911Z,ETC-USD,15MINS,15.5,15.53,15.5,15.52,566.3,15,8784.49,40563.4,-0.005765534913516945,0.029968503588236217,0.025297854093509233,0.004670649494726984,15.494388357398648,15.405269013320607,15.480052330525584,15.462163047111808,,,15.538315136108636,15.462000000000003,15.38568486389137,97.26952673653541,0.03187825129362839
31,2023-09-28T10:30:00.000Z,2023-09-28T10:43:39.359Z,ETC-USD,15MINS,15.54,15.63,15.54,15.61,3408.8,68,53166.532,40397.9,-0.0025559105431310902,0.037907306074764335,0.027819744489760254,0.010087561585004082,15.520079833532282,15.412580834273443,15.498616283307644,15.475602770101643,,,15.56892176347951,15.471500000000002,15.374078236520495,99.84354842436355,0.03578433872894703
30,2023-09-28T10:45:00.000Z,2023-09-28T10:59:52.934Z,ETC-USD,15MINS,15.62,15.68,15.62,15.65,4000,97,62592.57,40745.6,0.0038486209108403724,0.04688605667161916,0.03163300692613204,0.015253049745487121,15.548950981636219,15.421060090192249,15.52024252854941,15.491457063728767,,,15.60404459755404,15.483500000000001,15.362955402445962,99.91487745756984,0.03749512179249969
29,2023-09-28T11:00:00.000Z,2023-09-28T11:14:37.991Z,ETC-USD,15MINS,15.59,15.66,15.66,15.59,2101.9,54,32791.217,40685.8,0.0,0.048600051507653674,0.03502641584243636,0.013573635665217312,15.55807298571706,15.427093658399668,15.53020788161378,15.500415512480696,,,15.613230868485497,15.494,15.374769131514503,42.19818569696354,0.03912036570287472
28,2023-09-28T11:15:00.000Z,2023-09-28T11:27:51.402Z,ETC-USD,15MINS,15.58,15.62,15.58,15.59,907.4,26,14151.837,40977.0,0.0006418485237484894,0.04938907821386351,0.03789894831672179,0.011490129897141724,15.565167877779935,15.432911742028251,15.538749612811811,15.508559556800632,,,15.62499493916678,15.501499999999998,15.378005060833216,42.19818569696354,0.03916434741773094
27,2023-09-28T11:30:00.000Z,2023-09-28T11:41:05.078Z,ETC-USD,15MINS,15.58,15.61,15.6,15.58,400.8,16,6251.576,40731.1,0.0,0.048646702234808714,0.040048499100339176,0.008598203134469538,15.56846390493995,15.438164894098671,15.544642525267268,15.51505414254603,,,15.63156145992906,15.509499999999997,15.387438540070935,30.46567779196552,0.03870613004684436
26,2023-09-28T11:45:00.000Z,2023-09-28T11:59:34.172Z,ETC-USD,15MINS,15.55,15.58,15.56,15.58,290.6,16,4523.076,40647.4,-0.0006414368184733954,0.047510690259938926,0.04154093733225912,0.005969752927679803,15.57102748161996,15.443230433595147,15.549693593086229,15.520958311405481,,,15.639027324911941,15.515499999999998,15.391972675088054,30.46567779196552,0.038270823544502106
25,2023-09-28T12:00:00.000Z,2023-09-28T12:09:20.826Z,ETC-USD,15MINS,15.58,15.59,15.59,15.59,111.9,14,1744.474,40591.4,-0.0006410256410256387,0.046876940817975665,0.04260813802940243,0.004268802788573237,15.575243596815525,15.448472203823892,15.555451651216767,15.527234828550437,,,15.647539363979856,15.520499999999995,15.393460636020134,67.07863873892458,0.03685728236727699
24,2023-09-28T12:15:00.000Z,2023-09-28T12:24:13.096Z,ETC-USD,15MINS,15.6,15.62,15.6,15.6,714.5,27,11152.126,40752.3,0.0012836970474967568,0.04664392412335694,0.043415295248193334,0.0032286288751636055,15.58074501974541,15.453883910830182,15.561815701042944,15.53384984413676,,,15.656321305283754,15.526999999999996,15.397678694716237,83.96497178990595,0.03651441824891311
